team,game_date,half_inning,runs_1st,hits,walks,strikeouts,abs,pa,total_bases,runs_rolling10,OBP,SLG,K_rate,BB_rate
TOR,2023-03-25,Bot_1st,0,0,0,0,3,3,0.0,0.4,0.3,0.5263157894736842,0.175,0.0
TOR,2023-03-26,Top_1st,0,0,0,3,3,3,0.0,0.2,0.21621621621621623,0.42857142857142855,0.24324324324324326,0.0
TOR,2023-03-27,Bot_1st,0,0,0,1,3,3,0.0,0.2,0.19444444444444445,0.4117647058823529,0.25,0.0
TOR,2023-03-28,Top_1st,2,1,3,1,4,7,1.0,0.4,0.2631578947368421,0.4117647058823529,0.2631578947368421,0.07894736842105263
TOR,2023-03-30,Top_1st,3,5,0,1,8,8,6.0,0.6,0.30952380952380953,0.39473684210526316,0.23809523809523808,0.07142857142857142
TOR,2023-04-01,Top_1st,0,0,3,1,3,6,0.0,0.6,0.35555555555555557,0.39473684210526316,0.24444444444444444,0.13333333333333333
TOR,2023-04-02,Top_1st,0,0,0,0,3,3,0.0,0.6,0.3409090909090909,0.3783783783783784,0.20454545454545456,0.13636363636363635
TOR,2023-04-03,Top_1st,0,0,0,0,3,3,0.0,0.5,0.3023255813953488,0.24324324324324326,0.20930232558139536,0.13953488372093023
TOR,2023-04-04,Top_1st,0,1,1,0,4,5,1.0,0.5,0.3181818181818182,0.21621621621621623,0.18181818181818182,0.1590909090909091
TOR,2023-04-05,Top_1st,0,2,0,1,5,5,2.0,0.5,0.34782608695652173,0.2564102564102564,0.17391304347826086,0.15217391304347827
TOR,2023-04-06,Top_1st,2,3,0,1,6,6,5.0,0.7,0.3877551020408163,0.35714285714285715,0.1836734693877551,0.14285714285714285
TOR,2023-04-07,Top_1st,0,1,0,1,4,4,2.0,0.7,0.4,0.3953488372093023,0.14,0.14
TOR,2023-04-08,Top_1st,0,2,0,1,5,5,2.0,0.7,0.4230769230769231,0.4222222222222222,0.1346153846153846,0.1346153846153846
TOR,2023-04-09,Top_1st,0,0,0,1,3,3,0.0,0.5,0.375,0.4090909090909091,0.14583333333333334,0.08333333333333333
TOR,2023-04-11,Bot_1st,0,0,0,0,3,3,0.0,0.2,0.3023255813953488,0.3076923076923077,0.13953488372093023,0.09302325581395349
TOR,2023-04-12,Bot_1st,0,2,1,0,3,4,3.0,0.2,0.3170731707317073,0.38461538461538464,0.12195121951219512,0.04878048780487805
TOR,2023-04-13,Bot_1st,0,1,1,1,4,5,1.0,0.2,0.3488372093023256,0.4,0.13953488372093023,0.06976744186046512
TOR,2023-04-14,Bot_1st,1,3,1,1,5,6,6.0,0.3,0.41304347826086957,0.5238095238095238,0.15217391304347827,0.08695652173913043
TOR,2023-04-15,Bot_1st,0,0,0,1,3,3,0.0,0.3,0.38636363636363635,0.5121951219512195,0.18181818181818182,0.06818181818181818
TOR,2023-04-16,Bot_1st,1,2,1,1,5,6,2.0,0.4,0.4,0.5121951219512195,0.17777777777777778,0.08888888888888889
TOR,2023-04-17,Top_1st,0,0,0,2,3,3,0.0,0.2,0.35714285714285715,0.42105263157894735,0.21428571428571427,0.09523809523809523
TOR,2023-04-18,Top_1st,0,0,1,0,2,4,0.0,0.2,0.35714285714285715,0.3888888888888889,0.19047619047619047,0.11904761904761904
TOR,2023-04-19,Top_1st,0,0,0,2,2,2,0.0,0.2,0.3333333333333333,0.36363636363636365,0.23076923076923078,0.1282051282051282
TOR,2023-04-21,Top_1st,2,2,1,2,5,6,6.0,0.4,0.38095238095238093,0.5142857142857142,0.23809523809523808,0.14285714285714285
TOR,2023-04-22,Top_1st,0,2,0,2,5,5,3.0,0.4,0.4090909090909091,0.5675675675675675,0.2727272727272727,0.13636363636363635
TOR,2023-04-23,Top_1st,0,0,0,2,3,3,0.0,0.4,0.3488372093023256,0.4864864864864865,0.32558139534883723,0.11627906976744186
TOR,2023-04-24,Bot_1st,0,0,0,1,3,3,0.0,0.4,0.3170731707317073,0.4722222222222222,0.34146341463414637,0.0975609756097561
TOR,2023-04-25,Bot_1st,0,1,0,2,4,4,1.0,0.3,0.2564102564102564,0.34285714285714286,0.38461538461538464,0.07692307692307693
TOR,2023-04-26,Bot_1st,0,0,0,1,3,3,0.0,0.3,0.2564102564102564,0.34285714285714286,0.38461538461538464,0.07692307692307693
TOR,2023-04-28,Bot_1st,0,0,0,0,3,3,0.0,0.2,0.19444444444444445,0.30303030303030304,0.3888888888888889,0.05555555555555555
TOR,2023-04-29,Bot_1st,0,0,0,1,3,3,0.0,0.2,0.19444444444444445,0.30303030303030304,0.3611111111111111,0.05555555555555555
TOR,2023-04-30,Bot_1st,2,2,1,0,5,6,3.0,0.4,0.23684210526315788,0.3611111111111111,0.34210526315789475,0.05263157894736842
TOR,2023-05-01,Top_1st,0,1,1,1,4,5,1.0,0.4,0.2682926829268293,0.3684210526315789,0.2926829268292683,0.07317073170731707
TOR,2023-05-02,Top_1st,0,0,1,1,3,4,0.0,0.2,0.23076923076923078,0.2222222222222222,0.28205128205128205,0.07692307692307693
TOR,2023-05-03,Top_1st,0,1,0,0,4,4,1.0,0.2,0.21052631578947367,0.17142857142857143,0.23684210526315788,0.07894736842105263
TOR,2023-05-04,Top_1st,0,1,0,0,4,4,2.0,0.2,0.23076923076923078,0.2222222222222222,0.1794871794871795,0.07692307692307693
TOR,2023-05-05,Top_1st,1,3,0,0,6,6,4.0,0.3,0.2857142857142857,0.3076923076923077,0.14285714285714285,0.07142857142857142
TOR,2023-05-06,Top_1st,4,4,1,2,7,8,6.0,0.7,0.34782608695652173,0.40476190476190477,0.13043478260869565,0.08695652173913043
TOR,2023-05-07,Top_1st,1,3,1,2,6,7,4.0,0.8,0.4,0.4666666666666667,0.14,0.1
TOR,2023-05-09,Top_1st,0,0,1,2,3,4,0.0,0.8,0.4117647058823529,0.4666666666666667,0.17647058823529413,0.11764705882352941
TOR,2023-05-10,Top_1st,0,0,0,0,3,3,0.0,0.8,0.4117647058823529,0.4666666666666667,0.1568627450980392,0.11764705882352941
TOR,2023-05-12,Bot_1st,0,0,0,3,3,3,0.0,0.6,0.375,0.4186046511627907,0.22916666666666666,0.10416666666666667
TOR,2023-05-13,Bot_1st,0,0,1,0,3,4,0.0,0.6,0.3617021276595745,0.40476190476190477,0.2127659574468085,0.10638297872340426
TOR,2023-05-14,Bot_1st,0,2,0,2,5,5,3.0,0.6,0.375,0.45454545454545453,0.22916666666666666,0.08333333333333333
TOR,2023-05-15,Bot_1st,0,0,0,0,3,3,0.0,0.6,0.3617021276595745,0.4418604651162791,0.23404255319148937,0.0851063829787234
TOR,2023-05-16,Bot_1st,0,0,0,1,3,3,0.0,0.6,0.34782608695652173,0.40476190476190477,0.2608695652173913,0.08695652173913043
TOR,2023-05-17,Bot_1st,0,0,0,2,3,5,0.0,0.5,0.28888888888888886,0.3333333333333333,0.3111111111111111,0.08888888888888889
TOR,2023-05-18,Bot_1st,1,1,0,0,4,4,4.0,0.2,0.21951219512195122,0.3055555555555556,0.2926829268292683,0.07317073170731707
TOR,2023-05-19,Bot_1st,0,1,0,0,3,3,1.0,0.1,0.16216216216216217,0.24242424242424243,0.2702702702702703,0.05405405405405406
TOR,2023-05-20,Bot_1st,0,1,0,2,4,4,1.0,0.1,0.16216216216216217,0.2647058823529412,0.2702702702702703,0.02702702702702703
TOR,2023-05-21,Bot_1st,0,2,0,1,3,4,2.0,0.1,0.21052631578947367,0.3235294117647059,0.2894736842105263,0.02631578947368421
TOR,2023-05-22,Top_1st,0,1,0,0,4,4,2.0,0.1,0.23076923076923078,0.37142857142857144,0.20512820512820512,0.02564102564102564
TOR,2023-05-23,Top_1st,1,3,0,3,6,6,3.0,0.2,0.2682926829268293,0.42105263157894735,0.2682926829268293,0.0
TOR,2023-05-24,Top_1st,0,0,0,0,3,3,0.0,0.2,0.23076923076923078,0.3611111111111111,0.23076923076923078,0.0
TOR,2023-05-25,Top_1st,1,2,1,0,5,6,2.0,0.3,0.2857142857142857,0.39473684210526316,0.21428571428571427,0.023809523809523808
TOR,2023-05-26,Top_1st,0,1,0,0,2,3,2.0,0.3,0.30952380952380953,0.4594594594594595,0.19047619047619047,0.023809523809523808
TOR,2023-05-27,Top_1st,1,1,0,1,4,4,4.0,0.4,0.34146341463414637,0.5526315789473685,0.17073170731707318,0.024390243902439025
TOR,2023-05-28,Top_1st,0,2,0,0,3,3,2.0,0.3,0.375,0.5135135135135135,0.175,0.025
TOR,2023-05-30,Bot_1st,4,4,1,0,6,7,5.0,0.7,0.4318181818181818,0.575,0.1590909090909091,0.045454545454545456
TOR,2023-05-31,Bot_1st,0,1,0,0,3,3,1.0,0.7,0.4418604651162791,0.5897435897435898,0.11627906976744186,0.046511627906976744
TOR,2023-06-01,Bot_1st,3,4,1,1,7,8,10.0,1.0,0.46808510638297873,0.7209302325581395,0.10638297872340426,0.06382978723404255
TOR,2023-06-02,Top_1st,1,1,1,1,4,5,4.0,1.1,0.4791666666666667,0.7674418604651163,0.125,0.08333333333333333
TOR,2023-06-03,Top_1st,0,2,1,1,5,6,2.0,1.0,0.4791666666666667,0.7619047619047619,0.08333333333333333,0.10416666666666667
TOR,2023-06-04,Top_1st,0,0,1,1,2,4,0.0,1.0,0.4897959183673469,0.7804878048780488,0.10204081632653061,0.12244897959183673
TOR,2023-06-05,Bot_1st,0,1,0,1,4,4,1.0,0.9,0.46808510638297873,0.775,0.1276595744680851,0.10638297872340426
TOR,2023-06-06,Bot_1st,0,0,0,1,3,3,0.0,0.9,0.44680851063829785,0.7073170731707317,0.14893617021276595,0.10638297872340426
TOR,2023-06-07,Bot_1st,0,0,1,1,2,3,0.0,0.8,0.45652173913043476,0.6410256410256411,0.15217391304347827,0.13043478260869565
TOR,2023-06-08,Bot_1st,0,1,0,3,4,4,1.0,0.8,0.425531914893617,0.6,0.2127659574468085,0.1276595744680851
TOR,2023-06-09,Bot_1st,0,0,0,1,3,3,0.0,0.4,0.3488372093023256,0.5135135135135135,0.2558139534883721,0.11627906976744186
TOR,2023-06-10,Bot_1st,0,1,0,1,4,4,1.0,0.4,0.3409090909090909,0.5,0.2727272727272727,0.11363636363636363
TOR,2023-06-11,Bot_1st,1,2,0,2,4,5,2.0,0.2,0.2926829268292683,0.3142857142857143,0.3170731707317073,0.0975609756097561
TOR,2023-06-13,Top_1st,1,2,0,1,5,5,3.0,0.2,0.2926829268292683,0.2777777777777778,0.3170731707317073,0.07317073170731707
TOR,2023-06-14,Top_1st,0,0,0,0,3,3,0.0,0.2,0.23684210526315788,0.23529411764705882,0.3157894736842105,0.05263157894736842
TOR,2023-06-15,Top_1st,0,0,0,2,3,3,0.0,0.2,0.21621621621621623,0.22857142857142856,0.35135135135135137,0.02702702702702703
TOR,2023-06-16,Top_1st,0,1,0,0,4,4,1.0,0.2,0.21621621621621623,0.22857142857142856,0.32432432432432434,0.02702702702702703
TOR,2023-06-17,Top_1st,1,4,0,0,5,5,5.0,0.3,0.3076923076923077,0.35135135135135137,0.28205128205128205,0.02564102564102564
TOR,2023-06-18,Top_1st,1,1,2,0,2,6,1.0,0.4,0.3333333333333333,0.3783783783783784,0.23809523809523808,0.047619047619047616
TOR,2023-06-19,Top_1st,0,0,0,1,3,3,0.0,0.4,0.3170731707317073,0.3611111111111111,0.1951219512195122,0.04878048780487805
TOR,2023-06-20,Top_1st,0,0,0,1,3,3,0.0,0.4,0.3170731707317073,0.3611111111111111,0.1951219512195122,0.04878048780487805
TOR,2023-06-21,Top_1st,0,1,0,0,4,4,1.0,0.4,0.3170731707317073,0.3611111111111111,0.17073170731707318,0.04878048780487805
TOR,2023-06-23,Bot_1st,0,1,0,2,4,4,1.0,0.3,0.3,0.3333333333333333,0.175,0.05
TOR,2023-06-24,Bot_1st,2,4,0,0,6,7,5.0,0.4,0.3333333333333333,0.3783783783783784,0.14285714285714285,0.047619047619047616
TOR,2023-06-25,Bot_1st,2,2,1,2,5,6,5.0,0.6,0.37777777777777777,0.48717948717948717,0.17777777777777778,0.06666666666666667
TOR,2023-06-27,Bot_1st,0,2,0,3,5,5,3.0,0.6,0.40425531914893614,0.5365853658536586,0.19148936170212766,0.06382978723404255
TOR,2023-06-28,Bot_1st,5,6,0,0,9,9,10.0,1.1,0.46153846153846156,0.6739130434782609,0.17307692307692307,0.057692307692307696
TOR,2023-06-29,Bot_1st,0,0,0,1,3,3,0.0,1.0,0.4,0.5909090909090909,0.2,0.06
TOR,2023-06-30,Bot_1st,0,0,0,2,3,3,0.0,0.9,0.3617021276595745,0.5555555555555556,0.2553191489361702,0.02127659574468085
TOR,2023-07-01,Bot_1st,1,1,0,2,4,4,4.0,1.0,0.375,0.6304347826086957,0.2708333333333333,0.020833333333333332
TOR,2023-07-02,Bot_1st,1,1,0,1,4,4,4.0,1.1,0.3877551020408163,0.7021276595744681,0.2653061224489796,0.02040816326530612
TOR,2023-07-04,Top_1st,0,1,0,1,4,4,1.0,1.1,0.3877551020408163,0.7021276595744681,0.2857142857142857,0.02040816326530612
TOR,2023-07-06,Top_1st,0,0,1,2,6,7,0.0,1.1,0.36538461538461536,0.6530612244897959,0.2692307692307692,0.038461538461538464
TOR,2023-07-07,Top_1st,0,0,0,2,3,3,0.0,0.9,0.3125,0.5869565217391305,0.3333333333333333,0.041666666666666664
TOR,2023-07-08,Top_1st,0,0,2,1,3,5,0.0,0.7,0.2978723404255319,0.5,0.3191489361702128,0.06382978723404255
TOR,2023-07-09,Top_1st,0,1,1,2,4,5,1.0,0.7,0.2978723404255319,0.46511627906976744,0.2978723404255319,0.0851063829787234
TOR,2023-07-14,Bot_1st,0,1,0,1,2,3,1.0,0.2,0.21951219512195122,0.3055555555555556,0.36585365853658536,0.0975609756097561
TOR,2023-07-15,Bot_1st,0,0,2,2,3,5,0.0,0.2,0.2558139534883721,0.3055555555555556,0.37209302325581395,0.13953488372093023
TOR,2023-07-16,Bot_1st,0,1,0,1,4,4,1.0,0.2,0.2727272727272727,0.32432432432432434,0.3409090909090909,0.13636363636363635
TOR,2023-07-18,Bot_1st,1,3,0,3,6,6,3.0,0.2,0.30434782608695654,0.28205128205128205,0.34782608695652173,0.13043478260869565
TOR,2023-07-19,Bot_1st,0,1,2,2,4,6,1.0,0.1,0.3333333333333333,0.20512820512820512,0.3541666666666667,0.16666666666666666
TOR,2023-07-20,Bot_1st,0,0,2,0,1,4,0.0,0.1,0.3541666666666667,0.19444444444444445,0.3333333333333333,0.20833333333333334
TOR,2023-07-21,Top_1st,0,0,0,2,3,3,0.0,0.1,0.36363636363636365,0.21212121212121213,0.36363636363636365,0.20454545454545456
TOR,2023-07-22,Top_1st,0,0,0,1,3,3,0.0,0.1,0.36363636363636365,0.21212121212121213,0.3409090909090909,0.20454545454545456
TOR,2023-07-23,Top_1st,0,0,0,1,3,3,0.0,0.1,0.3333333333333333,0.21212121212121213,0.35714285714285715,0.16666666666666666
TOR,2023-07-24,Top_1st,0,1,0,3,4,4,2.0,0.1,0.3170731707317073,0.24242424242424243,0.3902439024390244,0.14634146341463414
TOR,2023-07-25,Top_1st,1,3,0,0,4,5,4.0,0.2,0.3488372093023256,0.3142857142857143,0.3488372093023256,0.13953488372093023
TOR,2023-07-26,Top_1st,0,0,0,0,3,3,0.0,0.2,0.3170731707317073,0.3142857142857143,0.3170731707317073,0.0975609756097561
TOR,2023-07-28,Bot_1st,0,0,0,1,3,3,0.0,0.2,0.3,0.29411764705882354,0.325,0.1
TOR,2023-07-29,Bot_1st,0,0,0,0,3,3,0.0,0.1,0.24324324324324326,0.22580645161290322,0.2702702702702703,0.10810810810810811
TOR,2023-07-30,Bot_1st,0,2,0,1,5,5,2.0,0.1,0.2222222222222222,0.25,0.25,0.05555555555555555
TOR,2023-07-31,Bot_1st,0,1,1,1,4,5,1.0,0.1,0.21621621621621623,0.2571428571428571,0.2702702702702703,0.02702702702702703
TOR,2023-08-01,Bot_1st,0,0,1,3,3,4,0.0,0.1,0.23684210526315788,0.2571428571428571,0.2894736842105263,0.05263157894736842
TOR,2023-08-02,Bot_1st,0,0,0,0,3,3,0.0,0.1,0.23684210526315788,0.2571428571428571,0.2631578947368421,0.05263157894736842
TOR,2023-08-03,Bot_1st,0,1,1,2,4,5,1.0,0.1,0.275,0.2777777777777778,0.275,0.075
TOR,2023-08-04,Top_1st,1,2,0,0,5,5,8.0,0.2,0.2926829268292683,0.43243243243243246,0.1951219512195122,0.07317073170731707
TOR,2023-08-05,Top_1st,0,1,0,1,4,5,1.0,0.1,0.24390243902439024,0.35135135135135137,0.21951219512195122,0.07317073170731707
TOR,2023-08-06,Top_1st,0,2,0,2,5,5,3.0,0.1,0.27906976744186046,0.41025641025641024,0.2558139534883721,0.06976744186046512
TOR,2023-08-07,Top_1st,0,1,0,3,4,4,2.0,0.1,0.29545454545454547,0.45,0.29545454545454547,0.06818181818181818
TOR,2023-08-08,Top_1st,0,2,0,1,5,5,2.0,0.1,0.32608695652173914,0.47619047619047616,0.30434782608695654,0.06521739130434782
TOR,2023-08-09,Top_1st,1,1,0,1,4,4,4.0,0.2,0.3111111111111111,0.5365853658536586,0.3111111111111111,0.06666666666666667
TOR,2023-08-10,Top_1st,0,3,0,1,5,5,4.0,0.2,0.3333333333333333,0.5952380952380952,0.3111111111111111,0.044444444444444446
TOR,2023-08-11,Bot_1st,0,0,0,1,3,3,0.0,0.2,0.3181818181818182,0.5952380952380952,0.2727272727272727,0.022727272727272728
TOR,2023-08-12,Bot_1st,0,1,0,2,4,4,1.0,0.2,0.3333333333333333,0.6046511627906976,0.3111111111111111,0.022222222222222223
TOR,2023-08-13,Bot_1st,0,0,1,1,3,4,0.0,0.2,0.3181818181818182,0.5952380952380952,0.29545454545454547,0.022727272727272728
TOR,2023-08-15,Bot_1st,0,0,0,2,3,3,0.0,0.1,0.2857142857142857,0.425,0.35714285714285715,0.023809523809523808
TOR,2023-08-16,Bot_1st,0,0,1,2,3,4,0.0,0.1,0.2926829268292683,0.41025641025641024,0.3902439024390244,0.04878048780487805
TOR,2023-08-18,Top_1st,0,1,1,2,4,5,1.0,0.1,0.2926829268292683,0.3684210526315789,0.3902439024390244,0.07317073170731707
TOR,2023-08-19,Top_1st,0,1,0,1,4,4,1.0,0.1,0.2926829268292683,0.34210526315789475,0.34146341463414637,0.07317073170731707
TOR,2023-08-20,Top_1st,1,1,0,1,4,6,3.0,0.2,0.2619047619047619,0.3783783783783784,0.3333333333333333,0.07142857142857142
TOR,2023-08-22,Top_1st,0,1,1,0,3,4,1.0,0.1,0.2857142857142857,0.3055555555555556,0.30952380952380953,0.09523809523809523
TOR,2023-08-23,Top_1st,0,2,0,1,5,5,2.0,0.1,0.2619047619047619,0.25,0.30952380952380953,0.09523809523809523
TOR,2023-08-24,Top_1st,0,0,0,1,3,3,0.0,0.1,0.2619047619047619,0.25,0.30952380952380953,0.09523809523809523
TOR,2023-08-25,Bot_1st,0,0,1,0,3,4,0.0,0.1,0.2619047619047619,0.22857142857142856,0.2619047619047619,0.11904761904761904
TOR,2023-08-26,Bot_1st,3,3,0,0,6,6,7.0,0.4,0.29545454545454547,0.39473684210526316,0.22727272727272727,0.09090909090909091
TOR,2023-08-27,Bot_1st,2,1,1,0,4,5,4.0,0.6,0.32608695652173914,0.48717948717948717,0.17391304347826086,0.10869565217391304
TOR,2023-08-28,Bot_1st,0,1,2,0,4,6,1.0,0.6,0.3541666666666667,0.5,0.125,0.125
TOR,2023-08-29,Bot_1st,0,1,1,0,4,5,1.0,0.6,0.3541666666666667,0.5,0.08333333333333333,0.125
TOR,2023-08-30,Bot_1st,2,2,1,1,5,6,3.0,0.8,0.38,0.5365853658536586,0.08,0.14
TOR,2023-09-01,Top_1st,0,0,0,0,3,3,0.0,0.7,0.3829787234042553,0.475,0.06382978723404255,0.14893617021276595
TOR,2023-09-02,Top_1st,4,6,1,0,7,8,7.0,1.1,0.45098039215686275,0.5681818181818182,0.058823529411764705,0.13725490196078433
TOR,2023-09-03,Top_1st,0,0,2,1,3,5,0.0,1.1,0.45098039215686275,0.5476190476190477,0.058823529411764705,0.17647058823529413
TOR,2023-09-04,Top_1st,0,1,0,0,4,4,1.0,1.1,0.46153846153846156,0.5581395348837209,0.038461538461538464,0.17307692307692307
TOR,2023-09-05,Top_1st,0,0,1,1,2,3,0.0,1.1,0.47058823529411764,0.5714285714285714,0.058823529411764705,0.17647058823529413
TOR,2023-09-06,Top_1st,0,0,1,0,3,4,0.0,0.8,0.4489795918367347,0.4358974358974359,0.061224489795918366,0.20408163265306123
TOR,2023-09-08,Bot_1st,0,0,0,0,3,3,0.0,0.6,0.425531914893617,0.34210526315789475,0.06382978723404255,0.19148936170212766
TOR,2023-09-09,Bot_1st,0,0,0,0,3,3,0.0,0.6,0.38636363636363635,0.32432432432432434,0.06818181818181818,0.1590909090909091
TOR,2023-09-10,Bot_1st,0,0,0,2,3,3,0.0,0.6,0.35714285714285715,0.3055555555555556,0.11904761904761904,0.14285714285714285
TOR,2023-09-11,Bot_1st,0,0,0,1,3,3,0.0,0.4,0.3076923076923077,0.23529411764705882,0.1282051282051282,0.1282051282051282
TOR,2023-09-12,Bot_1st,0,0,0,0,3,3,0.0,0.4,0.3076923076923077,0.23529411764705882,0.1282051282051282,0.1282051282051282
TOR,2023-09-13,Bot_1st,0,1,0,0,4,4,1.0,0.0,0.17142857142857143,0.06451612903225806,0.14285714285714285,0.11428571428571428
TOR,2023-09-14,Bot_1st,2,2,0,0,5,5,5.0,0.2,0.17142857142857143,0.21212121212121213,0.11428571428571428,0.05714285714285714
TOR,2023-09-15,Bot_1st,0,0,0,2,3,3,0.0,0.2,0.14705882352941177,0.1875,0.17647058823529413,0.058823529411764705
TOR,2023-09-16,Bot_1st,0,0,1,2,3,4,0.0,0.2,0.14285714285714285,0.18181818181818182,0.2,0.05714285714285714
TOR,2023-09-17,Bot_1st,0,0,0,0,3,3,0.0,0.2,0.11764705882352941,0.18181818181818182,0.20588235294117646,0.029411764705882353
TOR,2023-09-19,Top_1st,1,1,1,0,3,4,4.0,0.3,0.17142857142857143,0.30303030303030304,0.2,0.05714285714285714
TOR,2023-09-20,Top_1st,0,0,0,3,3,3,0.0,0.3,0.17142857142857143,0.30303030303030304,0.2857142857142857,0.05714285714285714
TOR,2023-09-21,Top_1st,0,0,0,1,3,3,0.0,0.3,0.17142857142857143,0.30303030303030304,0.2571428571428571,0.05714285714285714
TOR,2023-09-22,Top_1st,0,0,1,1,3,4,0.0,0.3,0.19444444444444445,0.30303030303030304,0.25,0.08333333333333333
TOR,2023-09-23,Top_1st,0,1,0,0,4,4,1.0,0.3,0.21621621621621623,0.3235294117647059,0.24324324324324326,0.08108108108108109
TOR,2023-09-24,Top_1st,0,0,0,1,3,3,0.0,0.3,0.19444444444444445,0.30303030303030304,0.2777777777777778,0.08333333333333333
TOR,2023-09-26,Bot_1st,0,0,0,2,3,3,0.0,0.1,0.14705882352941177,0.16129032258064516,0.35294117647058826,0.08823529411764706
TOR,2023-09-27,Bot_1st,0,0,0,1,3,3,0.0,0.1,0.14705882352941177,0.16129032258064516,0.3235294117647059,0.08823529411764706
TOR,2023-09-28,Bot_1st,0,0,0,1,3,3,0.0,0.1,0.12121212121212122,0.16129032258064516,0.30303030303030304,0.06060606060606061
TOR,2023-09-29,Bot_1st,0,0,1,1,3,4,0.0,0.1,0.14705882352941177,0.16129032258064516,0.3235294117647059,0.08823529411764706
TOR,2023-09-30,Bot_1st,0,0,2,0,3,5,0.0,0.0,0.14285714285714285,0.03225806451612903,0.3142857142857143,0.11428571428571428
TOR,2023-10-01,Bot_1st,0,0,0,0,3,3,0.0,0.0,0.14285714285714285,0.03225806451612903,0.22857142857142856,0.11428571428571428
TOR,2023-10-03,Top_1st,0,0,0,0,3,4,0.0,0.0,0.1388888888888889,0.03225806451612903,0.19444444444444445,0.1111111111111111
TOR,2023-10-04,Top_1st,0,2,0,2,5,5,2.0,0.0,0.16216216216216217,0.09090909090909091,0.21621621621621623,0.08108108108108109
TOR,2024-03-15,Bot_1st,2,3,1,1,6,7,5.0,0.2,0.225,0.2,0.225,0.1
TOR,2024-03-16,Top_1st,0,0,0,1,3,3,0.0,0.2,0.225,0.2,0.225,0.1
TOR,2024-03-17,Bot_1st,1,2,0,0,4,4,2.0,0.3,0.2682926829268293,0.25,0.17073170731707318,0.0975609756097561
TOR,2024-03-17,Top_1st,1,2,0,0,5,5,6.0,0.4,0.3023255813953488,0.39473684210526316,0.13953488372093023,0.09302325581395349
TOR,2024-03-19,Bot_1st,0,1,1,0,2,3,1.0,0.4,0.3488372093023256,0.43243243243243246,0.11627906976744186,0.11627906976744186
TOR,2024-03-20,Top_1st,3,3,0,3,6,6,11.0,0.7,0.37777777777777777,0.675,0.15555555555555556,0.08888888888888889
TOR,2024-03-21,Top_1st,3,2,1,1,5,6,8.0,1.0,0.391304347826087,0.8333333333333334,0.17391304347826086,0.06521739130434782
TOR,2024-03-22,Bot_1st,0,0,0,0,3,3,0.0,1.0,0.391304347826087,0.8333333333333334,0.17391304347826086,0.06521739130434782
TOR,2024-03-23,Bot_1st,2,4,0,3,7,7,4.0,1.2,0.4489795918367347,0.8478260869565217,0.22448979591836735,0.061224489795918366
TOR,2024-03-23,Top_1st,0,1,0,0,3,3,1.0,1.2,0.44680851063829785,0.8636363636363636,0.19148936170212766,0.06382978723404255
TOR,2024-03-24,Top_1st,0,1,1,1,4,5,1.0,1.0,0.4222222222222222,0.8095238095238095,0.2,0.06666666666666667
TOR,2024-03-25,Top_1st,0,0,0,0,3,3,0.0,1.0,0.4222222222222222,0.8095238095238095,0.17777777777777778,0.06666666666666667
TOR,2024-03-28,Top_1st,0,0,0,1,3,3,0.0,0.9,0.38636363636363635,0.7804878048780488,0.20454545454545456,0.06818181818181818
TOR,2024-03-29,Top_1st,0,1,0,3,4,4,1.0,0.8,0.37209302325581395,0.675,0.27906976744186046,0.06976744186046512
TOR,2024-03-30,Top_1st,0,0,0,0,3,3,0.0,0.8,0.32558139534883723,0.6341463414634146,0.27906976744186046,0.046511627906976744
TOR,2024-03-31,Top_1st,2,3,1,1,5,6,3.0,0.7,0.3488372093023256,0.45,0.23255813953488372,0.06976744186046512
TOR,2024-04-01,Top_1st,0,0,1,2,3,4,0.0,0.4,0.3170731707317073,0.2631578947368421,0.2682926829268293,0.07317073170731707
TOR,2024-04-02,Top_1st,0,2,0,0,4,4,3.0,0.4,0.35714285714285715,0.3333333333333333,0.2619047619047619,0.07142857142857142
TOR,2024-04-03,Top_1st,0,0,0,1,3,3,0.0,0.2,0.2894736842105263,0.2571428571428571,0.23684210526315788,0.07894736842105263
TOR,2024-04-05,Top_1st,0,1,0,1,4,4,2.0,0.2,0.28205128205128205,0.2777777777777778,0.2564102564102564,0.07692307692307693
TOR,2024-04-06,Top_1st,0,1,0,1,4,4,2.0,0.2,0.2631578947368421,0.3055555555555556,0.2631578947368421,0.05263157894736842
TOR,2024-04-07,Top_1st,0,0,1,1,3,4,0.0,0.2,0.28205128205128205,0.3055555555555556,0.28205128205128205,0.07692307692307693
TOR,2024-04-08,Bot_1st,0,0,0,0,3,3,0.0,0.2,0.28205128205128205,0.3055555555555556,0.2564102564102564,0.07692307692307693
TOR,2024-04-09,Bot_1st,0,0,0,0,2,3,0.0,0.2,0.2631578947368421,0.29411764705882354,0.18421052631578946,0.07894736842105263
TOR,2024-04-10,Bot_1st,0,0,0,0,3,3,0.0,0.2,0.2631578947368421,0.29411764705882354,0.18421052631578946,0.07894736842105263
TOR,2024-04-12,Bot_1st,1,2,1,2,5,6,2.0,0.1,0.23684210526315788,0.2647058823529412,0.21052631578947367,0.07894736842105263
TOR,2024-04-13,Bot_1st,5,3,2,0,6,8,6.0,0.6,0.30952380952380953,0.40540540540540543,0.14285714285714285,0.09523809523809523
